Matr,CF,1,2,3,tot,CDS,Tipo_CDS,Coorte,Anni_Carriera,ANNO_DIPLOMA,VOTO_DIPLOMA,CODICE_MECCANOGRAFICO,TIPO_MATURITA,ANNO_ACCADEMICO_LAUREA,VOTO_LAUREA,Erasmus,TESI_ESTERO,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,FC
4487,A4591,18,15,?,33,06222,LM,2017,2,2014,81,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4488,A2539,39,15,?,54,06222,LM,2017,2,2014,97,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4489,A915,27,?,?,27,06222,LM,2018,1,2012,83,SAPS170004,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4490,A4060,?,?,?,?,06222,LM,2018,1,2009,76,AVPM040007,Scientifica,?,?,0,0,Cessato,Rinuncia,0
4491,A1008,33,?,?,33,06222,LM,2018,1,2008,60,SAPS10000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4492,A419,9,?,?,9,06222,LM,2018,1,2012,84,SAPS05701T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4493,A2215,27,?,?,27,06222,LM,2018,1,2015,100,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4494,A1973,21,?,?,21,06222,LM,2018,1,2012,86,CBPM00701N,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4495,A4886,15,?,?,15,06222,LM,2018,1,2013,67,NAPS180008,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4496,A596,15,?,?,15,06222,LM,2018,1,2014,74,SAPS10000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4497,A3545,15,?,?,15,06222,LM,2018,1,2013,100,SAPS01000G,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4498,A4245,39,?,?,39,06222,LM,2018,1,2015,100,SAPS120003,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4499,A1382,39,?,?,39,06222,LM,2018,1,2015,100,AVPS06000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4500,A862,21,?,?,21,06222,LM,2018,1,2013,87,SAPS01102D,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4501,A4396,6,?,?,6,06222,LM,2018,1,2014,86,SAPS18000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4502,A2671,21,?,?,21,06222,LM,2018,1,2010,81,NAPS12000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4503,A3654,21,?,?,21,06222,LM,2018,1,2014,100,SAPS120003,Liceo-Europeo,?,?,0,0,Attivo,Immatricolazione,0
4504,A3864,33,?,?,33,06222,LM,2018,1,2015,72,AVPS06000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4505,A445,15,?,?,15,06222,LM,2018,1,2012,91,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4506,A953,6,?,?,6,06222,LM,2018,1,2009,100,SAPS01000G,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4507,A2320,21,?,?,21,06222,LM,2018,1,2012,74,SAPS027012,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4508,A4488,33,?,?,33,06222,LM,2018,1,2015,100,SAPC05000V,Classica,?,?,0,0,Attivo,Immatricolazione,0
4509,A3382,27,?,?,27,06222,LM,2018,1,2015,78,NAPS110002,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4510,A92,18,?,?,18,06222,LM,2018,1,2015,100,SAPS09000C,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4511,A4403,27,?,?,27,06222,LM,2018,1,2015,100,SAPS01000G,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4512,A4671,21,?,?,21,06222,LM,2018,1,2013,86,AVPS12000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4513,A2086,6,?,?,6,06222,LM,2018,1,2014,88,SAPS04401Q,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4514,A4638,?,?,?,?,06222,LM,2018,1,2013,80,SAPS06000L,Liceo-Europeo,?,?,0,0,Attivo,Immatricolazione,0
4515,A35,27,?,?,27,06222,LM,2018,1,2012,74,SAPS18000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4516,A4918,21,?,?,21,06222,LM,2018,1,2007,96,SAPS09000C,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4517,A2101,33,?,?,33,06222,LM,2018,1,2015,84,AVPS06000B,Liceo-Europeo,?,?,0,0,Attivo,Immatricolazione,0
4518,A844,12,?,?,12,06222,LM,2018,1,2012,79,NAPS180008,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4519,A3490,24,?,?,24,06222,LM,2018,1,2015,82,SAPS020006,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4520,A303,33,?,?,33,06222,LM,2018,1,2015,100,SAPS03000R,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4521,A789,12,?,?,12,06222,LM,2018,1,2012,74,BNPS00401X,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4522,A3944,6,?,?,6,06222,LM,2018,1,2012,85,SATF06000P,Tecnico,?,?,0,0,Attivo,Immatricolazione,0
4523,A1475,6,?,?,6,06222,LM,2018,1,2011,84,AVPS12000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4524,A2714,21,?,?,21,06222,LM,2018,1,2013,80,SAPS120003,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4525,A2726,?,?,?,?,06222,LM,2018,1,2012,92,SAPS120003,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4526,A3852,?,?,?,?,06222,LM,2018,1,2010,87,SAPS070007,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4527,A1236,24,?,?,24,06222,LM,2018,1,2015,94,NAPS110002,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4528,A734,12,?,?,12,06222,LM,2018,1,2015,90,SAPM03000T,Linguistico,?,?,0,0,Attivo,Immatricolazione,0
4529,A1579,15,?,?,15,06222,LM,2018,1,2015,88,SAPS020006,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4530,A4762,6,?,?,6,06222,LM,2018,1,2015,96,SAPS020006,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4531,A705,6,?,?,6,06222,LM,2018,1,2015,94,SAPS020006,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4532,A4802,?,?,?,?,06222,LM,2018,1,2013,97,SAPS08000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4533,A4620,?,?,?,?,06222,LM,2018,1,2008,85,SAPC00101P,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4534,A1355,15,?,?,15,06222,LM,2018,1,2010,81,RMVC010008,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4535,A4562,?,?,?,?,06222,LM,2018,1,2014,70,AVPS12000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4536,A286,?,?,?,?,06222,LM,2018,1,2010,82,NAPS02000Q,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4537,A1201,?,?,?,?,06222,LM,2018,1,2014,100,SAPS04000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4538,A3205,?,?,?,?,06222,LM,2018,1,2014,100,SAPS08000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4539,A2719,?,?,?,?,06222,LM,2018,1,2012,,?,0,0,Attivo,Immatricolazione,0
4540,A4002,12,?,?,12,06222,LM,2018,1,2013,83,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,0
4541,A2574,?,?,?,?,06223,LM,2011,1,?,?,0,0,Cessato,Rinuncia,0
4542,A3297,9,66,45,120,06223,LM,2011,2,2006,90,SAPS04000B,Scientifica,2013,111,1,0,Cessato,Laureato,1
4543,A4067,36,69,15,120,06223,LM,2011,2,2006,100,SAPS03000R,Scientifica,2013,111,0,0,Cessato,Laureato,1
4544,A522,18,51,15,84,06223,LM,2011,2,2006,80,SAPS06000L,Scientifica,2015,110,0,0,Cessato,Laureato,3
4545,A1178,36,57,27,120,06223,LM,2011,2,2007,100,SAPS02401E,Scientifica,2013,111,0,0,Cessato,Laureato,1
4546,A2630,36,69,15,120,06223,LM,2011,2,2007,98,SAPS09000C,Scientifica,2013,111,0,0,Cessato,Laureato,1
4547,A2928,27,42,9,78,06223,LM,2011,2,2004,96,SAPS08000T,Scientifica,?,?,0,0,Cessato,Decadenza,2
4548,A4318,36,51,33,120,06223,LM,2011,2,2007,100,SAPS020006,Scientifica,2013,111,0,0,Cessato,Laureato,1
4549,A4177,36,69,15,120,06223,LM,2011,2,2007,100,SAPS08000T,Scientifica,2013,101,1,0,Cessato,Laureato,1
4550,A1032,36,69,15,120,06223,LM,2011,2,2008,100,SAPS01000G,Scientifica,2013,111,0,0,Cessato,Laureato,1
4551,A222,36,57,27,120,06223,LM,2011,2,2008,82,SAPS020006,Scientifica,2013,111,0,0,Cessato,Laureato,1
4552,A3649,36,84,?,120,06223,LM,2011,2,2008,78,SAPS020006,Scientifica,2012,111,0,0,Cessato,Laureato,0
4553,A637,27,78,15,120,06223,LM,2011,2,2008,100,SAPS06000L,Scientifica,2013,111,0,0,Cessato,Laureato,1
4554,A4726,18,51,33,102,06223,LM,2011,2,2007,76,SATF03000V,Tecnico,2014,111,0,0,Cessato,Laureato,2
4555,A1763,18,33,54,105,06223,LM,2012,2,2007,90,SAPS04000B,Scientifica,2014,110,1,0,Cessato,Laureato,1
4556,A1985,36,51,33,120,06223,LM,2011,2,2007,93,AVPS02701R,Scientifica,2013,111,0,0,Cessato,Laureato,1
4557,A4082,27,66,27,120,06223,LM,2011,2,2008,100,SATF03000V,Tecnico,2013,111,0,0,Cessato,Laureato,1
4558,A2831,36,63,21,120,06223,LM,2011,2,2008,80,SAPS18000P,Scientifica,2013,111,0,0,Cessato,Laureato,1
4559,A449,18,48,39,105,06223,LM,2011,2,2005,98,SAPS11000C,Scientifica,2014,109,0,0,Cessato,Laureato,2
4560,A4479,27,57,36,120,06223,LM,2011,2,2007,99,SAPS020006,Scientifica,2013,111,0,0,Cessato,Laureato,1
4561,A1889,27,66,27,120,06223,LM,2011,2,2008,96,SATF03000V,Tecnico,2013,110,0,0,Cessato,Laureato,1
4562,A2819,?,30,24,54,06223,LM,2011,2,2006,93,SAPS06000L,Scientifica,2016,100,0,0,Cessato,Laureato,4
4563,A4068,9,?,?,9,06223,LM,2011,1,2008,70,SAPC12000X,Classica,?,?,0,0,Sospeso,Trasferimento-Uscita,0
4564,A2082,18,51,36,105,06223,LM,2011,2,2008,100,SAPC12000X,Classica,2014,111,0,0,Cessato,Laureato,2
4565,A3976,54,66,?,120,06223,LM,2012,2,2008,100,SAPS08000T,Scientifica,2013,110,1,0,Cessato,Laureato,0
4566,A882,45,75,?,120,06223,LM,2012,2,2008,75,SAPS020006,Scientifica,2013,111,0,0,Cessato,Laureato,0
4567,A4683,18,60,6,84,06223,LM,2012,2,2007,100,SAPS03000R,Scientifica,2016,111,0,0,Cessato,Laureato,3
4568,A1652,45,60,15,120,06223,LM,2012,2,2007,73,AVPS06000B,Scientifica,2014,108,0,0,Cessato,Laureato,1
4569,A208,27,45,48,120,06223,LM,2012,2,2008,100,SAPS18000P,Scientifica,2014,111,1,0,Cessato,Laureato,1
4570,A4305,27,66,27,120,06223,LM,2012,2,2008,92,SAPS09000C,Scientifica,2014,110,0,0,Cessato,Laureato,1
4571,A2823,18,30,?,48,06223,LM,2012,2,2007,94,SAPS04000B,Scientifica,?,?,0,0,Cessato,Decadenza,1
4572,A1274,36,69,15,120,06223,LM,2012,2,2008,86,SAPS03000R,Scientifica,2014,108,0,0,Cessato,Laureato,1
4573,A3948,36,69,15,120,06223,LM,2012,2,2007,94,SATF06000P,Tecnico,2014,111,0,0,Cessato,Laureato,1
4574,A4652,36,66,18,120,06223,LM,2012,2,2008,88,SATL04000N,Geometra,2014,111,0,0,Cessato,Laureato,1
4575,A3754,54,66,?,120,06223,LM,2012,2,2009,100,SAPS06000L,Scientifica,2013,111,0,0,Cessato,Laureato,0
4576,A922,54,51,15,120,06223,LM,2012,2,2009,100,AVIS014008,Scientifica,2014,111,0,0,Cessato,Laureato,1
4577,A2876,27,51,42,120,06223,LM,2012,2,2009,100,AVIS014008,Scientifica,2014,111,0,0,Cessato,Laureato,1
4578,A1077,36,66,18,120,06223,LM,2012,2,2008,96,SATF04000D,Tecnico,2014,111,0,0,Cessato,Laureato,1
4579,A1301,27,78,15,120,06223,LM,2012,2,2008,85,SAPS020006,Scientifica,2014,101,0,0,Cessato,Laureato,1
4580,A3639,18,45,30,93,06223,LM,2012,2,2008,90,AVPS03000G,Scientifica,2016,107,0,0,Cessato,Laureato,3
4581,A4142,45,57,18,120,06223,LM,2012,2,2009,100,CEPS010007,Scientifica,2014,111,0,0,Cessato,Laureato,1
4582,A1260,27,78,15,120,06223,LM,2012,2,2009,100,SAPS020006,Scientifica,2014,111,0,0,Cessato,Laureato,1
4583,A4695,27,45,38,110,06223,LM,2012,2,2007,85,SATF03000V,Tecnico,2015,105,1,0,Cessato,Laureato,2
4584,A3726,36,51,33,120,06223,LM,2012,2,2008,86,SATF06000P,Tecnico,2014,108,0,0,Cessato,Laureato,1
4585,A2703,?,60,15,75,06223,LM,2012,2,2007,100,SAPS09000C,Scientifica,2016,111,0,0,Cessato,Laureato,3
4586,A4755,27,75,18,120,06223,LM,2012,2,2009,100,SAPS09000C,Scientifica,2014,111,0,0,Cessato,Laureato,1
4587,A322,45,60,15,120,06223,LM,2012,2,2009,100,SAPS020006,Scientifica,2014,111,0,0,Cessato,Laureato,1
4588,A4644,36,42,27,105,06223,LM,2013,2,2009,89,SAPS170004,Scientifica,2016,111,0,0,Cessato,Laureato,2
4589,A3561,36,60,24,120,06223,LM,2013,2,2007,70,SAPS04401Q,Scientifica,2015,101,0,0,Cessato,Laureato,1
4590,A4569,36,69,15,120,06223,LM,2013,2,2009,70,AVPS12000T,Scientifica,2015,111,0,1,Cessato,Laureato,1
4591,A2958,45,60,15,120,06223,LM,2013,2,2005,80,SAPS02401E,Scientifica,2015,111,0,0,Cessato,Laureato,1
4592,A1277,36,57,27,120,06223,LM,2013,2,2008,84,SAPS020006,Scientifica,2015,107,0,0,Cessato,Laureato,1
4593,A3536,?,51,39,90,06223,LM,2013,2,2006,98,SATF04000D,Tecnico,2016,101,0,0,Cessato,Laureato,2
4594,A4626,?,?,?,?,06223,LM,2013,1,2008,95,SAPC040008,Classica,?,?,0,0,Cessato,Rinuncia,0
4595,A564,27,42,36,105,06223,LM,2013,2,2009,100,SAPS170004,Scientifica,2016,110,0,0,Cessato,Laureato,2
4596,A4741,18,42,45,105,06223,LM,2013,2,2008,90,SATF04000D,Tecnico,2016,110,0,0,Cessato,Laureato,2
4597,A17,36,69,15,120,06223,LM,2013,2,2009,100,SAPS04000B,Scientifica,2015,111,0,0,Cessato,Laureato,1
4598,A4186,36,57,27,120,06223,LM,2013,2,2009,90,AVPS12000T,Scientifica,2015,110,0,0,Cessato,Laureato,1
4599,A3681,27,51,42,120,06223,LM,2013,2,2007,86,PZPS12000V,Scientifica,2015,111,1,1,Cessato,Laureato,1
4600,A3292,36,66,18,120,06223,LM,2013,2,2009,93,SAPS020006,Scientifica,2015,108,0,0,Cessato,Laureato,1
4601,A3921,?,?,?,?,06223,LM,2013,1,2007,95,SAPS020006,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,
4602,A3728,9,27,6,42,06223,LM,2013,2,2008,60,NATD01301D,Scientifica,?,?,0,0,Cessato,Rinuncia,2
4603,A685,54,66,?,120,06223,LM,2013,2,2009,85,SAPS18000P,Scientifica,2014,111,0,0,Cessato,Laureato,0
4604,A938,27,75,18,120,06223,LM,2013,2,2004,75,SAPC05000V,Classica,2015,111,0,0,Cessato,Laureato,1
4605,A3888,54,66,?,120,06223,LM,2013,2,2009,100,SAPS020006,Scientifica,2014,111,1,0,Cessato,Laureato,0
4606,A2895,54,66,?,120,06223,LM,2013,2,2009,100,SAPS18000P,Scientifica,2014,111,0,0,Cessato,Laureato,0
4607,A3149,54,66,?,120,06223,LM,2013,2,2010,96,SAPS09000C,Scientifica,2014,111,1,1,Cessato,Laureato,0
4608,A3436,54,66,?,120,06223,LM,2013,2,2010,100,NAPM130008,Scientifica,2014,111,0,0,Cessato,Laureato,0
4609,A1712,27,66,12,105,06223,LM,2013,2,2007,76,SATF03000V,Tecnico,2016,107,0,0,Cessato,Laureato,2
4610,A320,54,66,?,120,06223,LM,2013,2,2010,100,SAIS00100B,Scientifica,2014,111,0,0,Cessato,Laureato,0
4611,A3634,36,48,?,84,06223,LM,2013,2,2009,66,SAPS18000P,Scientifica,2017,111,0,0,Cessato,Laureato,3
4612,A3021,45,57,18,120,06223,LM,2013,2,2010,81,SAPS01000G,Scientifica,2015,111,0,0,Cessato,Laureato,1
4613,A4049,36,66,18,120,06223,LM,2013,2,2009,93,NAPS01301N,Scientifica,2015,111,0,0,Cessato,Laureato,1
4614,A2375,54,66,?,120,06223,LM,2013,2,2010,97,NAPS01301N,Scientifica,2014,111,0,0,Cessato,Laureato,0
4615,A1187,27,42,51,120,06223,LM,2013,2,2008,94,SAPS06000L,Scientifica,2015,111,0,0,Cessato,Laureato,1
4616,A1917,45,75,?,120,06223,LM,2013,2,2010,100,SAPS020006,Scientifica,2014,111,0,0,Cessato,Laureato,0
4617,A4103,45,75,?,120,06223,LM,2013,2,2010,100,SAPS020006,Scientifica,2014,111,0,0,Cessato,Laureato,0
4618,A1930,?,?,?,?,06223,LM,2013,1,2003,89,SAPS03000R,Scientifica,?,?,0,0,Cessato,Rinuncia,0
4619,A1145,27,48,30,105,06223,LM,2013,2,2007,88,SAPS06000L,Scientifica,2016,99,0,0,Cessato,Laureato,2
4620,A3006,54,66,?,120,06223,LM,2013,2,2010,100,SATF06000P,Tecnico,2014,111,1,1,Cessato,Laureato,0
4621,A1266,45,61,14,120,06223,LM,2013,2,2010,86,CBIS007006,Scientifica,2015,111,1,1,Cessato,Laureato,1
4622,A3453,27,45,33,105,06223,LM,2013,2,2007,100,SAPS020006,Scientifica,2016,106,0,0,Cessato,Laureato,2
4623,A402,18,48,54,120,06223,LM,2013,2,2007,84,AVPS00801B,Scientifica,2015,111,0,0,Cessato,Laureato,1
4624,A2925,9,?,?,9,06223,LM,2013,2,2006,100,SAPS120003,Scientifica,?,?,0,0,Cessato,Decadenza,0
4625,A2337,27,51,42,120,06223,LM,2013,2,2010,100,AVPS12000T,Scientifica,2015,111,0,0,Cessato,Laureato,1
4626,A3796,27,33,24,84,06223,LM,2013,2,2009,100,SAPS120003,Scientifica,2017,110,0,0,Cessato,Laureato,3
4627,A2264,27,36,42,105,06223,LM,2013,2,2010,80,SAPS120003,Scientifica,2016,111,0,0,Cessato,Laureato,2
4628,A4580,27,42,36,105,06223,LM,2013,2,2010,100,AVPS02701R,Scientifica,2016,111,0,0,Cessato,Laureato,2
4629,A1533,36,57,27,120,06223,LM,2013,2,2009,88,AVPS12000T,Scientifica,2015,111,0,0,Cessato,Laureato,1
4630,A413,27,48,30,105,06223,LM,2013,2,2010,98,SAPS120003,Scientifica,2016,111,0,0,Cessato,Laureato,2
4631,A4714,36,42,27,105,06223,LM,2013,2,2010,98,SATF06000P,Tecnico,2016,111,0,0,Cessato,Laureato,2
4632,A2639,45,75,?,120,06223,LM,2014,2,2010,100,SAPS09000C,Scientifica,2015,111,0,0,Cessato,Laureato,0
4633,A103,45,60,15,120,06223,LM,2014,2,2010,86,SAPS020006,Scientifica,2016,111,0,0,Cessato,Laureato,1
4634,A2616,54,66,?,120,06223,LM,2014,2,2011,100,SAPS10000T,Scientifica,2015,111,1,1,Cessato,Laureato,0
4635,A1719,36,69,15,120,06223,LM,2014,2,2007,94,SAPS10000T,Scientifica,2016,111,0,0,Cessato,Laureato,1
4636,A4901,45,75,?,120,06223,LM,2014,2,2010,80,SAPC06000D,Classica,2015,110,0,0,Cessato,Laureato,0
4637,A4893,45,42,33,120,06223,LM,2014,2,2010,98,AVPS02701R,Scientifica,2016,111,1,0,Cessato,Laureato,1
4638,A1905,36,60,24,120,06223,LM,2014,2,2009,100,SATF06000P,Tecnico,2016,108,0,0,Cessato,Laureato,1
4639,A3268,27,51,15,93,06223,LM,2014,2,2009,98,SATF06000P,Tecnico,2017,104,0,0,Cessato,Laureato,2
4640,A2093,54,66,?,120,06223,LM,2014,2,2011,100,NAPC02000L,Classica,2015,111,0,0,Cessato,Laureato,0
4641,A1676,9,?,?,9,06223,LM,2014,1,2003,96,SAPS120003,Scientifica,?,?,0,0,Cessato,Decadenza,0
4642,A790,27,51,24,102,06223,LM,2014,2,2009,84,AVPS12000T,Scientifica,2017,111,0,0,Cessato,Laureato,2
4643,A1216,45,81,?,126,06223,LM,2014,2,2011,100,NAPS12000L,Scientifica,2015,111,1,0,Cessato,Laureato,0
4644,A398,36,69,15,120,06223,LM,2014,2,2010,86,SAPS18000P,Scientifica,2016,110,0,0,Cessato,Laureato,1
4645,A2628,54,66,?,120,06223,LM,2014,2,2011,100,NAPM130008,Scientifica,2015,111,0,0,Cessato,Laureato,0
4646,A3231,54,66,?,120,06223,LM,2014,2,2011,100,AVPS12000T,Scientifica,2015,111,0,0,Cessato,Laureato,0
4647,A333,27,51,27,105,06223,LM,2014,2,2010,85,AVPS12000T,Scientifica,2017,110,0,0,Cessato,Laureato,2
4648,A1025,9,15,12,36,06223,LM,2014,2,2005,98,SAPS120003,Scientifica,?,?,0,0,Sospeso,Maternità,
4649,A1476,?,15,24,39,06223,LM,2014,2,2009,90,AVPS03000G,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
4650,A1596,54,54,15,123,06223,LM,2014,2,2010,100,SAPS020006,Scientifica,2016,111,0,0,Cessato,Laureato,1
4651,A3597,9,27,30,66,06223,LM,2014,2,2006,100,NAPS24000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
4652,A48,27,66,12,105,06223,LM,2014,2,2008,72,SAPS09000C,Scientifica,2017,104,0,0,Cessato,Laureato,2
4653,A1305,54,66,?,120,06223,LM,2014,2,2011,100,NAPS12001N,Scientifica,2015,111,0,0,Cessato,Laureato,0
4654,A2588,54,66,?,120,06223,LM,2014,2,2011,100,SAPS15000V,Scientifica,2015,111,0,0,Cessato,Laureato,0
4655,A3651,45,60,15,120,06223,LM,2014,2,2010,100,SAPS05701T,Scientifica,2016,111,0,0,Cessato,Laureato,1
4656,A3608,45,57,18,120,06223,LM,2014,2,2011,100,SAPS09000C,Scientifica,2016,111,1,1,Cessato,Laureato,1
4657,A1641,27,57,36,120,06223,LM,2014,2,2010,98,SAPC00101P,Scientifica,2016,111,0,0,Cessato,Laureato,1
4658,A1276,36,57,12,105,06223,LM,2014,2,2010,100,SAPS020006,Scientifica,2017,111,0,0,Cessato,Laureato,2
4659,A4362,18,45,42,105,06223,LM,2014,2,2009,80,SAPS020006,Scientifica,2017,109,0,0,Cessato,Laureato,2
4660,A1103,9,57,27,93,06223,LM,2014,2,2007,80,AVPM00101N,Socio-Psico-Pedagogico,2017,111,0,0,Cessato,Laureato,2
4661,A1682,?,?,?,?,06223,LM,2014,1,2008,73,AVPS12000T,Scientifica,?,?,0,0,Cessato,Rinuncia,0
4662,A4412,18,36,51,105,06223,LM,2014,2,2010,80,SAPC10000P,Scientifica,2017,111,0,0,Cessato,Laureato,2
4663,A770,9,51,42,102,06223,LM,2014,2,2010,92,AVPS12000T,Scientifica,2017,111,0,0,Cessato,Laureato,2
4664,A2811,36,42,27,105,06223,LM,2014,2,2008,98,SAPS18000P,Scientifica,2017,109,0,0,Cessato,Laureato,2
4665,A1510,36,51,33,120,06223,LM,2014,2,2011,100,AVPS003018,Scientifica,2016,111,0,0,Cessato,Laureato,1
4666,A3987,54,51,15,120,06223,LM,2015,2,2011,76,AVPS12000T,Scientifica,2017,111,1,1,Cessato,Laureato,1
4667,A2401,36,60,24,120,06223,LM,2015,2,2011,84,SAPC00101P,Scientifica,2017,103,0,0,Cessato,Laureato,1
4668,A4534,54,66,?,120,06223,LM,2015,2,2011,70,SAPC10000P,Scientifica,2016,111,0,0,Cessato,Laureato,0
4669,A1664,54,66,?,120,06223,LM,2015,2,2011,88,SAPM050003,Scientifica,2016,111,0,0,Cessato,Laureato,0
4670,A3229,?,54,27,81,06223,LM,2015,2,2005,100,SATF06701E,Tecnico,?,?,0,0,Attivo,Immatricolazione,2
4671,A463,54,51,15,120,06223,LM,2015,2,2011,100,SATF04000D,Tecnico,2017,111,0,0,Cessato,Laureato,1
4672,A4035,18,?,?,18,06223,LM,2015,1,2008,94,SAPM11000D,Linguistico,?,?,0,0,Cessato,Rinuncia,0
4673,A3837,18,21,15,54,06223,LM,2015,2,2005,66,SAPS11000C,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
4674,A1218,54,51,15,120,06223,LM,2015,2,2009,80,BNIS01200C,Scientifica,2017,107,0,0,Cessato,Laureato,1
4675,A3659,18,60,15,93,06223,LM,2015,2,2008,82,AVPS12000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
4676,A4778,36,84,?,120,06223,LM,2015,2,2005,90,NATF10000D,Tecnico,2016,104,0,0,Cessato,Laureato,0
4677,A84,54,66,?,120,06223,LM,2015,2,2009,100,NATD320006,Scientifica,2016,111,0,0,Cessato,Laureato,0
4678,A1471,54,51,15,120,06223,LM,2015,2,2011,98,PZTD01801V,Geometra,2017,111,0,0,Cessato,Laureato,1
4679,A388,27,45,33,105,06223,LM,2015,2,2007,96,AVIS014008,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
4680,A707,54,65,1,120,06223,LM,2015,2,2009,71,PZPS01901V,Scientifica,2017,111,0,1,Cessato,Laureato,1
4681,A1044,36,60,24,120,06223,LM,2015,2,2010,100,SAPS020006,Scientifica,2017,109,0,0,Cessato,Laureato,1
4682,A1152,27,48,12,87,06223,LM,2015,2,2000,100,AVTF01050T,Tecnico,?,?,0,0,Attivo,Immatricolazione,2
4683,A2106,27,60,33,120,06223,LM,2015,2,2007,90,SAPS020006,Scientifica,2017,111,0,0,Cessato,Laureato,1
4684,A1855,36,89,?,125,06223,LM,2015,2,2006,92,SAPS11000C,Scientifica,2016,110,1,0,Cessato,Laureato,0
4685,A2190,54,71,?,125,06223,LM,2015,2,2011,96,SAIS00100B,Scientifica,2016,111,1,1,Cessato,Laureato,0
4686,A3079,54,66,?,120,06223,LM,2015,2,2010,95,SAPS18000P,Scientifica,2016,111,0,0,Cessato,Laureato,0
4687,A621,36,69,18,123,06223,LM,2015,2,2011,78,SAPS020006,Scientifica,2017,111,1,1,Cessato,Laureato,1
4688,A1120,54,66,?,120,06223,LM,2015,2,2012,100,SAPM020007,Scientifica,2016,111,1,0,Cessato,Laureato,0
4689,A1336,54,66,?,120,06223,LM,2015,2,2006,60,AVPS12000T,Scientifica,2016,111,0,0,Cessato,Laureato,0
4690,A2799,45,60,15,120,06223,LM,2015,2,2007,88,SAPS03000R,Scientifica,2017,106,0,0,Cessato,Laureato,1
4691,A4229,36,87,?,123,06223,LM,2015,2,2009,78,NAPC030007,Classica,2016,102,1,1,Cessato,Laureato,0
4692,A1478,36,57,27,120,06223,LM,2015,2,2010,88,AVPS03000G,Scientifica,2017,111,0,0,Cessato,Laureato,1
4693,A1774,54,65,1,120,06223,LM,2015,2,2011,86,SAPS04000B,Scientifica,2017,111,1,1,Cessato,Laureato,1
4694,A1692,45,75,?,120,06223,LM,2015,2,2012,92,SAPS120003,Scientifica,2016,111,0,0,Cessato,Laureato,0
4695,A1037,45,48,27,120,06223,LM,2015,2,2011,90,AVPS03000G,Scientifica,2017,110,0,0,Cessato,Laureato,1
