'Matr','CF','1','2','3','tot','CDS','Tipo_CDS','Coorte','Anni_Carriera','ANNO_DIPLOMA','VOTO_DIPLOMA','CODICE_MECCANOGRAFICO','TIPO_MATURITA','ANNO_ACCADEMICO_LAUREA','VOTO_LAUREA','Erasmus','TESI_ESTERO','STATO_STUDENTE','MOTIVO_STATO_STUDENTE','FC','CLASSE'
3670,1565,48,48,84,180,612,3,2015,3,2015,98,15,'Liceo-Europeo',2017,105,0,0,'Cessato','Laureato',0,7
3671,2916,36,30,60,126,612,3,2015,3,2015,97,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3672,2056,42,36,87,165,612,3,2015,3,2014,86,286,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
3673,2815,54,60,66,180,612,3,2015,3,2015,90,195,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
3675,2075,42,36,87,165,612,3,2015,3,2015,100,26,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3676,410,24,-1,-1,24,612,3,2015,2,2015,95,60,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3678,3627,42,6,12,60,612,3,2015,3,2015,95,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3679,1984,42,42,81,165,612,3,2015,3,2015,87,35,'Scientifica',2018,99,0,0,'Cessato','Laureato',1,11
3680,3002,54,30,93,177,612,3,2015,3,2015,94,118,'Scientifica',2018,101,0,0,'Cessato','Laureato',1,11
3681,4366,30,36,90,156,612,3,2015,3,2015,94,69,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3682,3222,36,12,75,123,612,3,2015,3,2015,100,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3683,3016,42,54,57,153,612,3,2015,3,2015,80,262,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
3684,3589,36,54,90,180,612,3,2015,3,2015,80,1,'Scientifica',2017,103,0,0,'Cessato','Laureato',0,11
3685,1700,42,-1,-1,42,612,3,2015,2,2015,72,20,'Scientifica',0,0,0,0,'Sospeso','Trasferimento-Uscita',1,11
3686,3647,21,18,27,66,612,3,2015,3,2015,60,270,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3688,111,48,42,87,177,612,3,2015,3,2015,94,300,'Scientifica',2018,99,0,0,'Cessato','Laureato',1,11
3689,198,33,9,48,90,612,3,2015,3,2015,65,96,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3690,728,24,42,84,150,612,3,2015,3,2014,94,213,'Scientifica',2017,108,0,0,'Cessato','Laureato',1,11
3691,3163,24,42,84,150,612,3,2015,3,2014,94,213,'Scientifica',2017,106,0,0,'Cessato','Laureato',1,11
3693,4785,42,18,63,123,612,3,2015,3,2015,95,123,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
3694,2034,42,42,96,180,612,3,2015,3,2015,80,94,'Linguistico',2017,95,0,0,'Cessato','Laureato',0,8
3695,4907,54,36,90,180,612,3,2015,3,2015,100,11,'Scientifica',2017,104,0,0,'Cessato','Laureato',0,11
3696,4113,12,-1,-1,12,612,3,2015,2,2015,68,1,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3697,2627,21,-1,15,36,612,3,2015,3,2006,60,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3699,1207,42,54,84,180,612,3,2015,3,2015,100,60,'Scientifica',2017,94,0,0,'Cessato','Laureato',0,11
3700,2152,15,12,51,78,612,3,2015,3,2014,84,20,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3701,931,42,87,3,132,612,3,2014,3,2014,100,1,'Scientifica',2017,111,0,0,'Cessato','Laureato',1,11
3702,3475,21,-1,-1,21,612,3,2015,3,2015,65,243,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3703,3175,24,24,78,126,612,3,2015,3,2014,77,213,'Scientifica',0,0,0,0,'Attivo','PASSAGGIO',1,11
3704,2537,48,60,72,180,612,3,2015,3,2015,86,236,'Scientifica',2017,109,0,0,'Cessato','Laureato',0,11
3705,3695,42,54,84,180,612,3,2015,3,2015,91,202,'Scientifica',2017,100,0,0,'Cessato','Laureato',0,11
3706,833,33,9,42,84,612,3,2015,3,2014,60,159,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3708,2023,24,12,90,126,612,3,2015,3,2014,82,138,'Classica',0,0,0,0,'Attivo','PASSAGGIO',1,5
3709,2516,54,48,78,180,612,3,2015,3,2015,100,182,'Scientifica',2017,108,0,0,'Cessato','Laureato',0,11
3710,205,54,48,78,180,612,3,2015,3,2015,77,176,'Scientifica',2017,102,0,0,'Cessato','Laureato',0,11
3711,3782,54,54,72,180,612,3,2015,3,2015,86,246,'Scientifica',2017,104,0,0,'Cessato','Laureato',0,11
3712,3964,9,-1,12,21,612,3,2015,3,2014,63,229,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
3713,3061,42,30,36,108,612,3,2015,3,2015,72,94,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3714,755,36,24,105,165,612,3,2015,3,2015,87,147,'Scientifica',2018,101,0,0,'Cessato','Laureato',1,11
3715,1447,36,24,18,78,612,3,2015,3,2010,92,238,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3716,2883,36,-1,78,114,612,3,2015,3,2015,72,94,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',1,7
3717,3447,42,54,42,138,612,3,2014,3,2013,83,144,'Classica',2017,99,0,0,'Cessato','Laureato',1,5
3718,2952,48,24,87,159,612,3,2015,3,2015,90,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3719,2417,48,66,66,180,612,3,2015,3,2014,100,147,'Scientifica',2017,111,0,0,'Cessato','Laureato',0,11
3720,628,33,15,66,114,612,3,2015,3,2014,88,137,'Ragioneria',0,0,0,0,'Attivo','Immatricolazione',1,10
3721,1329,6,-1,-1,6,612,3,2015,1,2015,80,155,'Geometra',0,0,0,0,'Cessato','Rinuncia',1,6
3722,3408,48,42,90,180,612,3,2015,3,2015,97,300,'Scientifica',2017,108,0,0,'Cessato','Laureato',0,11
3723,2783,42,6,60,108,612,3,2015,3,2015,68,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3724,2771,48,24,75,147,612,3,2015,3,2015,84,159,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3727,763,33,-1,24,57,612,3,2015,3,2015,83,48,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3728,4870,30,12,48,90,612,3,2015,3,2015,82,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3729,3334,9,-1,-1,9,612,3,2015,1,2014,76,165,'Geometra',0,0,0,0,'Attivo','Immatricolazione',1,6
3730,711,9,6,-1,15,612,3,2015,2,2015,70,52,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3731,3150,21,12,6,39,612,3,2016,3,2015,93,212,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3732,2738,54,54,33,141,612,3,2016,3,2016,91,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3733,678,54,54,45,153,612,3,2016,3,2016,82,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3734,1422,48,60,27,135,612,3,2016,3,2016,100,240,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3735,4856,54,54,39,147,612,3,2016,3,2016,80,175,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3736,3452,54,54,39,147,612,3,2016,3,2016,80,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3737,2641,12,-1,-1,12,612,3,2016,1,2016,96,81,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3738,591,48,12,24,84,612,3,2016,3,2015,64,82,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3739,30,48,48,45,141,612,3,2016,3,2016,90,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3740,4818,36,6,-1,42,612,3,2016,3,2015,86,112,'Geometra',0,0,0,0,'Attivo','Immatricolazione',1,6
3741,3859,54,42,27,123,612,3,2016,3,2016,90,117,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3742,2176,21,-1,-1,21,612,3,2016,1,2016,100,53,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3743,3602,54,36,24,114,612,3,2016,3,2015,100,207,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3744,949,48,42,36,126,612,3,2016,3,2015,100,185,'Socio-Psico-Pedagogico',0,0,0,0,'Attivo','Immatricolazione',0,12
3745,4593,21,-1,-1,21,612,3,2016,3,2015,84,248,'Classica',0,0,0,0,'Attivo','Immatricolazione',1,5
3746,3650,54,42,45,141,612,3,2016,3,2016,90,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3747,281,21,21,-1,42,612,3,2016,3,2016,70,304,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3748,4549,42,30,42,114,612,3,2016,3,2016,79,48,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,7
3749,1005,42,18,18,78,612,3,2016,3,2015,76,231,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
3750,3196,12,-1,-1,12,612,3,2016,2,2016,68,52,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3751,2030,48,36,12,96,612,3,2016,3,2016,70,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3752,2944,36,12,18,66,612,3,2016,3,2015,78,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3753,2095,54,60,39,153,612,3,2016,3,2016,100,254,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,7
3754,3746,21,-1,-1,21,612,3,2016,1,2016,94,300,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3755,1052,15,21,18,54,612,3,2016,3,2016,67,229,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3756,3906,24,30,24,78,612,3,2016,3,2016,80,94,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3757,4531,42,18,36,96,612,3,2016,3,2015,88,231,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
3758,2251,54,60,27,141,612,3,2016,3,2016,88,295,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,7
3759,1615,54,48,45,147,612,3,2016,3,2015,98,111,'Linguistico',0,0,0,0,'Attivo','Immatricolazione',0,8
3760,4127,42,42,24,108,612,3,2016,3,2016,88,257,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3761,4218,54,60,33,147,612,3,2016,3,2016,100,159,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3762,2142,33,15,6,54,612,3,2016,3,2016,94,70,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3763,1572,6,-1,-1,6,612,3,2016,2,2016,100,284,'Alberghiere',0,0,0,0,'Attivo','Immatricolazione',1,3
3764,892,33,15,24,72,612,3,2016,3,2015,77,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3765,344,21,-1,-1,21,612,3,2016,3,2016,96,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3766,4823,48,18,-1,66,612,3,2016,3,2016,82,167,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3767,4325,48,60,51,159,612,3,2016,3,2015,93,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3768,4517,48,54,33,135,612,3,2016,3,2016,100,188,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3769,4143,54,54,33,141,612,3,2016,3,2016,89,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3770,3720,42,48,27,117,612,3,2016,3,2016,100,119,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
3771,328,48,42,18,108,612,3,2016,3,2016,85,262,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
3772,492,54,60,27,141,612,3,2016,3,2016,100,11,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,7
3773,411,15,33,-1,48,612,3,2016,3,2016,94,163,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
3774,2739,6,-1,-1,6,612,3,2016,1,2016,97,15,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3775,2869,54,60,39,153,612,3,2016,3,2016,97,15,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3776,4240,42,48,21,111,612,3,2016,3,2016,79,15,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3777,3411,48,48,36,132,612,3,2016,3,2016,86,73,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3778,2953,6,-1,-1,6,612,3,2016,1,2016,76,7,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3779,2668,33,-1,-1,33,612,3,2016,3,2015,82,228,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3780,1864,48,36,18,102,612,3,2016,3,2016,80,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3781,2036,39,27,18,84,612,3,2016,3,2016,72,54,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3782,4102,54,60,43,157,612,3,2016,3,2016,100,246,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3783,3246,21,-1,-1,21,612,3,2016,3,2016,71,82,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3785,2040,21,-1,-1,21,612,3,2016,3,2015,84,159,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3786,2893,24,-1,-1,24,612,3,2016,2,2015,80,184,'Classica',0,0,0,0,'Sospeso','Trasferimento-Uscita',1,5
3787,603,33,9,12,54,612,3,2016,3,2016,70,190,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3788,3137,9,-1,-1,9,612,3,2016,2,2014,72,7,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3789,3803,54,60,45,159,612,3,2016,3,2016,100,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3790,4883,54,60,51,165,612,3,2016,3,2016,97,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3792,4557,39,-1,-1,39,612,3,2016,2,2016,90,220,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3794,1505,54,60,33,147,612,3,2016,3,2016,96,246,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3795,4090,48,24,36,108,612,3,2016,3,2016,73,54,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3796,538,42,36,18,96,612,3,2016,3,2016,90,233,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
3798,1162,42,36,18,96,612,3,2016,3,2016,100,221,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3799,4429,42,42,24,108,612,3,2016,3,2016,90,239,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
3800,2846,12,-1,-1,12,612,3,2016,1,2016,96,204,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
3801,3214,48,36,24,108,612,3,2016,3,2016,100,304,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3803,4073,54,48,45,147,612,3,2016,3,2016,100,95,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
3804,1860,21,-1,-1,21,612,3,2016,1,2016,78,295,'Liceo-Europeo',0,0,0,0,'Cessato','Rinuncia',1,7
3805,2973,54,42,33,129,612,3,2016,3,2015,92,207,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3806,3857,48,66,27,141,612,3,2016,3,2016,91,195,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3807,2709,54,48,45,147,612,3,2016,3,2016,100,224,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
3808,3593,48,30,18,96,612,3,2016,3,2016,82,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3809,2525,18,9,-1,27,612,3,2016,2,2016,87,116,'Scientifica',0,0,0,0,'Sospeso','Trasferimento-Uscita',1,11
3810,3238,48,42,45,135,612,3,2016,3,2016,97,202,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3811,1322,42,36,18,96,612,3,2016,3,2016,88,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3812,2901,21,33,12,66,612,3,2016,3,2016,90,241,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',0,13
3813,3052,12,-1,-1,12,612,3,2016,3,2016,95,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3814,1296,24,30,18,72,612,3,2016,3,2015,86,26,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3815,2409,45,39,24,108,612,3,2016,3,2016,100,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3816,3615,42,42,24,108,612,3,2016,3,2016,84,207,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3817,1309,12,-1,-1,12,612,3,2016,2,2016,60,120,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3818,1141,54,60,33,147,612,3,2016,3,2016,100,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3820,495,21,21,-1,42,612,3,2016,3,2015,100,201,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',1,11
3821,2874,30,-1,18,48,612,3,2016,3,2014,93,52,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',0,11
3822,1366,30,18,12,60,612,3,2016,3,2016,68,190,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3823,909,24,24,12,60,612,3,2016,3,2016,70,82,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,7
3824,4085,12,-1,-1,12,612,3,2016,1,2016,70,195,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3825,2463,54,54,51,159,612,3,2016,3,2016,95,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3826,3299,54,48,27,129,612,3,2016,3,2016,90,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3827,233,48,66,27,141,612,3,2016,3,2016,97,134,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3828,537,48,54,30,132,612,3,2016,3,2016,90,207,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3829,1899,27,9,-1,36,612,3,2016,3,2016,90,249,'Nautico',0,0,0,0,'Cessato','Rinuncia',1,9
3831,2746,48,48,39,135,612,3,2016,3,2015,74,144,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
3833,1818,48,60,33,141,612,3,2016,3,2015,100,267,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3834,1845,54,60,51,165,612,3,2016,3,2015,100,137,'Geometra',0,0,0,0,'Attivo','Immatricolazione',0,6
3835,321,42,48,39,129,612,3,2016,3,2015,87,81,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,7
3836,784,54,60,27,141,612,3,2016,3,2016,90,20,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3837,1232,54,42,18,114,612,3,2016,3,2016,78,11,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,7
3838,2623,33,39,24,96,612,3,2016,3,2016,75,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3839,3540,54,60,39,153,612,3,2016,3,2016,100,246,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3840,2083,42,30,24,96,612,3,2016,3,2016,95,18,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3841,2309,33,15,18,66,612,3,2016,3,2016,88,262,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
3842,4790,36,12,18,66,612,3,2016,3,2016,80,20,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3843,405,12,-1,6,18,612,3,2016,3,2016,70,7,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3844,1974,39,21,30,90,612,3,2016,3,2016,82,54,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3845,4492,27,-1,-1,27,612,3,2016,3,2016,68,295,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3846,244,30,18,24,72,612,3,2016,3,2016,82,195,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3847,2345,6,-1,-1,6,612,3,2016,1,2016,92,249,'Tecnico',0,0,0,0,'Cessato','Rinuncia',1,13
3848,1124,48,36,18,102,612,3,2016,3,2016,88,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3849,2720,48,60,24,132,612,3,2016,3,2016,100,222,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3850,3779,36,24,12,72,612,3,2016,3,2016,82,234,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3851,2026,54,60,27,141,612,3,2016,3,2016,100,41,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
3852,3930,12,-1,-1,12,612,3,2016,1,2016,83,96,'Socio-Psico-Pedagogico',0,0,0,0,'Cessato','Rinuncia',1,12
3853,1825,42,36,24,102,612,3,2016,3,2016,89,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3854,1401,48,54,39,141,612,3,2016,3,2016,77,240,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3855,4065,54,42,36,132,612,3,2016,3,2016,76,273,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3856,228,6,-1,-1,6,612,3,2016,1,2016,97,224,'Tecnico',0,0,0,0,'Attivo','Immatricolazione',1,13
3857,1883,48,42,42,132,612,3,2016,3,2016,82,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3858,610,33,-1,-1,33,612,3,2016,2,2016,96,241,'Ragioneria',0,0,0,0,'Cessato','Rinuncia',1,10
3859,809,42,18,30,90,612,3,2016,3,2016,96,94,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,7
3860,4114,42,24,12,78,612,3,2016,3,2016,92,11,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3861,2238,48,54,30,132,612,3,2016,3,2016,88,246,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
3862,867,24,24,18,66,612,3,2016,3,2015,78,26,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3863,3731,15,6,18,39,612,3,2016,3,2016,63,61,'Geometra',0,0,0,0,'Attivo','Immatricolazione',0,6
3864,1722,48,42,24,114,612,3,2016,3,2016,84,117,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3865,1807,39,9,36,84,612,3,2016,3,2016,87,92,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3866,1061,54,60,33,147,612,3,2016,3,2016,94,260,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3868,2922,42,18,12,72,612,3,2016,3,2016,91,243,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3869,2847,42,48,18,108,612,3,2016,3,2016,94,144,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
3870,3770,30,30,36,96,612,3,2016,3,2016,100,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3871,479,15,-1,-1,15,612,3,2016,1,2016,82,267,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3872,646,54,60,33,147,612,3,2016,3,2016,100,91,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
3873,1131,48,60,33,141,612,3,2016,3,2016,93,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3874,715,54,60,33,147,612,3,2016,3,2016,97,246,'Liceo-Europeo',0,0,0,0,'Attivo','Immatricolazione',0,7
3875,4910,48,54,12,114,612,3,2016,3,2016,85,53,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3876,1484,42,24,18,84,612,3,2016,3,2013,77,27,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3877,2855,48,36,54,138,612,3,2016,3,2016,100,94,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3878,3467,48,30,30,108,612,3,2016,3,2015,95,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3879,604,54,48,45,147,612,3,2016,3,2016,93,299,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3880,2745,21,-1,-1,21,612,3,2016,3,2016,78,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3881,2674,6,91,22,119,612,3,2015,3,2012,74,207,'Scientifica',0,0,1,0,'Attivo','Trasf_in_ingresso',1,11
3882,162,39,57,-1,96,612,3,2015,3,2015,78,60,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',1,11
3883,2933,42,30,12,84,612,3,2016,3,2014,86,175,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',0,11
3884,1821,39,21,12,72,612,3,2016,3,2016,83,134,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3885,935,42,12,12,66,612,3,2016,3,2016,80,254,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3886,4261,54,42,51,147,612,3,2016,3,2016,90,54,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3887,2212,54,54,33,141,612,3,2016,3,2016,82,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3888,313,48,48,36,132,612,3,2016,3,2016,81,262,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
3890,124,42,66,33,141,612,3,2016,3,2014,96,91,'Classica',0,0,0,0,'Attivo','Trasf_in_ingresso',0,5
3891,4010,54,60,51,165,612,3,2016,3,2016,95,81,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3892,3586,54,54,39,147,612,3,2016,3,2016,94,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3893,4585,42,-1,-1,42,612,3,2016,3,2016,75,73,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',1,11
3894,1752,54,54,21,129,612,3,2016,3,2016,78,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3895,911,36,66,39,141,612,3,2016,3,2016,98,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3896,4309,42,30,36,108,612,3,2016,3,2016,81,35,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3897,1879,21,-1,-1,21,612,3,2016,1,2016,100,11,'Scientifica',0,0,0,0,'Cessato','Rinuncia',1,11
3898,4469,54,60,45,159,612,3,2016,3,2016,100,52,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3899,4744,54,30,18,102,612,3,2016,3,2016,83,73,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3900,3152,54,54,15,123,612,3,2016,3,2016,83,60,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3901,1047,48,18,12,78,612,3,2016,3,2016,66,300,'Scientifica',0,0,0,0,'Attivo','Immatricolazione',0,11
3902,109,42,66,30,138,612,3,2016,3,2016,86,170,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
3904,1043,30,18,36,84,612,3,2016,3,2014,90,60,'Scientifica',0,0,0,0,'Attivo','Trasf_in_ingresso',0,11
3906,1698,48,30,24,102,612,3,2016,3,2015,100,119,'Classica',0,0,0,0,'Attivo','Immatricolazione',0,5
3907,4352,24,12,6,42,612,3,2016,3,2015,77,246,'Scientifica',0,0,0,0,'Attivo','PASSAGGIO',0,11
