"Matr,CF,1,2,3,tot,CDS,Tipo_CDS,Coorte,Anni_Carriera,ANNO_DIPLOMA,VOTO_DIPLOMA,CODICE_MECCANOGRAFICO,TIPO_MATURITA,ANNO_ACCADEMICO_LAUREA,VOTO_LAUREA,Erasmus,TESI_ESTERO,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,FC"
"[4738, 'A3655', 36, 48, 9, 93, '06223', 2, 2016, 2, 2012, 87, 'AVPS12000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 1]"
"[4739, 'A2729', 27, 48, 3, 78, '06223', 2, 2016, 2, 2010, 100, 'SAPC05000V', 'Linguistico', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 1]"
"[4740, 'A989', 45, 15, 0, 60, '06223', 2, 2016, 2, 2012, 78, 'PZPS00101N', 'Scientifica', 0, 0, 0, 0, 'Sospeso', 'Iscrizione_Accademia_Militare', 0]"
"[4742, 'A3613', 45, 51, 9, 105, '06223', 2, 2016, 2, 2013, 86, 'SAPS020006', 'Scientifica', 0, 0, 1, 1, 'Attivo', 'Immatricolazione', 1]"
"[4743, 'A497', 27, 33, 18, 78, '06223', 2, 2016, 2, 2011, 90, 'SAPS03000R', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 1]"
"[4744, 'A2533', 36, 57, 9, 102, '06223', 2, 2016, 2, 2012, 100, 'SAPS09000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 1]"
"[4745, 'A3184', 0, 0, 0, 0, '06223', 2, 2016, 2, 2001, 100, 'SAPS03000R', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 1]"
"[4746, 'A197', 36, 57, 9, 102, '06223', 2, 2016, 2, 2012, 70, 'SAPS15000V', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 1]"
"[4747, 'A2863', 45, 42, 0, 87, '06223', 2, 2016, 2, 2013, 100, 'NAPS01901L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 1]"
"[4748, 'A2321', 27, 30, 15, 72, '06223', 2, 2016, 2, 2010, 100, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 1]"
"[4749, 'A1704', 54, 39, 0, 93, '06223', 2, 2016, 2, 2013, 82, 'NAPS03901T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 1]"
"[4750, 'A4988', 27, 42, 24, 93, '06223', 2, 2016, 2, 2012, 100, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 1]"
"[4751, 'A4453', 27, 51, 9, 87, '06223', 2, 2016, 2, 2008, 84, 'SAPC040008', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 1]"
"[4752, 'A2640', 36, 24, 12, 72, '06223', 2, 2016, 2, 2012, 100, 'SAPS09000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 1]"
"[4753, 'A3435', 18, 18, 9, 45, '06223', 2, 2016, 2, 2011, 67, 'SAPS170004', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 1]"
"[4754, 'A944', 0, 0, 0, 0, '06223', 2, 2017, 1, 2008, 82, 'SAPS18000P', 'Scientifica', 0, 0, 0, 0, 'Cessato', 'Errata-Immatricolazione', 0]"
"[4755, 'A3820', 27, 33, 0, 60, '06223', 2, 2017, 2, 2010, 86, 'NAPM130008', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4756, 'A1632', 78, 30, 0, 108, '06223', 2, 2017, 2, 2013, 100, 'SAPC12000X', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4757, 'A1554', 54, 27, 0, 81, '06223', 2, 2017, 2, 2013, 95, 'SAPS08000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4758, 'A1430', 54, 21, 0, 75, '06223', 2, 2017, 2, 2013, 90, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4759, 'A4029', 36, 39, 0, 75, '06223', 2, 2017, 2, 2012, 96, 'NATF15000E', 'Tecnici-Industriali', 0, 0, 1, 0, 'Attivo', 'Immatricolazione', 0]"
"[4760, 'A3454', 45, 33, 0, 78, '06223', 2, 2017, 2, 2013, 100, 'SAPS04401Q', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4761, 'A4603', 45, 21, 0, 66, '06223', 2, 2017, 2, 2013, 100, 'SAPS03000R', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4762, 'A3485', 54, 21, 0, 75, '06223', 2, 2017, 2, 2013, 81, 'SAPS04401Q', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4767, 'A4679', 54, 0, 0, 54, '06223', 2, 2017, 2, 2012, 75, 'SATF027014', 'ITIS-Informatica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4768, 'A2385', 45, 0, 0, 45, '06223', 2, 2017, 2, 2012, 87, 'AVTF01000C', 'Tecnici-Industriali', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4769, 'A1526', 9, 0, 0, 9, '06223', 2, 2017, 2, 2009, 60, 'NAPS01901L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4770, 'A2229', 45, 21, 0, 66, '06223', 2, 2017, 2, 2010, 88, 'SAPS06000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4771, 'A3354', 36, 21, 0, 57, '06223', 2, 2017, 2, 2012, 100, 'SAPS09000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4772, 'A4921', 0, 0, 0, 0, '06223', 2, 2017, 1, 2012, 93, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Cessato', 'Errata-Immatricolazione', 0]"
"[4773, 'A3315', 45, 21, 0, 66, '06223', 2, 2017, 2, 2008, 93, 'SATF06000P', 'ITIS-Informatica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4774, 'A1416', 36, 12, 0, 48, '06223', 2, 2017, 2, 2012, 100, 'SAPS170004', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4775, 'A3538', 54, 24, 0, 78, '06223', 2, 2017, 2, 2014, 100, 'SAPS15000V', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4776, 'A3716', 36, 15, 0, 51, '06223', 2, 2017, 2, 2011, 100, 'AVPS12000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4777, 'A828', 54, 33, 0, 87, '06223', 2, 2017, 2, 2013, 100, 'NAPS01901L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4778, 'A1455', 36, 24, 0, 60, '06223', 2, 2017, 2, 2012, 100, 'SAPC12000X', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4779, 'A4248', 36, 0, 0, 36, '06223', 2, 2017, 2, 2013, 80, 'SAPSX00078', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4780, 'A4663', 54, 33, 0, 87, '06223', 2, 2017, 2, 2014, 100, 'AVPS12000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4781, 'A32', 36, 12, 0, 48, '06223', 2, 2017, 2, 2012, 92, 'NAPS24000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4782, 'A4155', 54, 12, 0, 66, '06223', 2, 2017, 2, 2012, 96, 'SATF04101A', 'Tecnici-Industriali', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4783, 'A4902', 9, 12, 0, 21, '06223', 2, 2017, 2, 2012, 90, 'SAPS06000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4784, 'A4501', 18, 0, 0, 18, '06223', 2, 2017, 2, 2005, 64, 'SAPS18000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4785, 'A3293', 27, 21, 0, 48, '06223', 2, 2017, 2, 2010, 69, 'SATF03000V', 'Tecnici-Industriali', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4786, 'A3515', 54, 27, 0, 81, '06223', 2, 2017, 2, 2014, 100, 'SAPS04401Q', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4787, 'A4898', 54, 36, 0, 90, '06223', 2, 2017, 2, 2014, 100, 'SAPS04401Q', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4788, 'A2244', 27, 6, 0, 33, '06223', 2, 2017, 2, 2011, 100, 'NATD09000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4789, 'A852', 54, 27, 0, 81, '06223', 2, 2017, 2, 2014, 86, 'SAPS18000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4790, 'A717', 45, 30, 0, 75, '06223', 2, 2017, 2, 2014, 100, 'AVPC00101D', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4791, 'A812', 54, 27, 0, 81, '06223', 2, 2017, 2, 2013, 86, 'NAPS12000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4792, 'A4410', 45, 21, 0, 66, '06223', 2, 2017, 2, 2011, 79, 'NAPS24000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4793, 'A494', 27, 6, 0, 33, '06223', 2, 2017, 2, 2012, 100, 'SAPS03000R', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4794, 'A4419', 54, 27, 0, 81, '06223', 2, 2017, 2, 2014, 90, 'SATF04000D', 'Tecnici-Industriali', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4795, 'A1348', 54, 27, 0, 81, '06223', 2, 2017, 2, 2014, 100, 'SAPS170004', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4796, 'A3179', 45, 27, 0, 72, '06223', 2, 2017, 2, 2014, 100, 'NAPS03901T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4797, 'A3946', 54, 36, 0, 90, '06223', 2, 2017, 2, 2014, 100, 'SAPS06000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4798, 'A3130', 45, 6, 0, 51, '06223', 2, 2017, 2, 2010, 86, 'BNTF010008', 'Tecnici-Industriali', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4799, 'A120', 36, 0, 0, 36, '06223', 2, 2017, 2, 2013, 92, 'AVPS12000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4800, 'A1666', 27, 15, 0, 42, '06223', 2, 2017, 2, 2010, 85, 'SAPS03000R', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4801, 'A1945', 18, 15, 0, 33, '06223', 2, 2017, 2, 2009, 78, 'SATF04101A', 'ITIS-Informatica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4802, 'A180', 6, 9, 0, 15, '06223', 2, 2017, 2, 2012, 84, 'AVPS06000B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Imm_da_rincunciatario', 0]"
"[4806, 'A2233', 36, 15, 0, 51, '06223', 2, 2017, 2, 2014, 100, 'SAPS18000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4807, 'A1729', 9, 0, 0, 9, '06223', 2, 2017, 2, 2012, 70, 'CEPS010018', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4808, 'A3751', 27, 18, 0, 45, '06223', 2, 2017, 2, 2014, 75, 'SAPS170004', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4809, 'A2742', 36, 18, 0, 54, '06223', 2, 2017, 2, 2014, 94, 'SAPS06000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4810, 'A1325', 36, 12, 0, 48, '06223', 2, 2017, 2, 2014, 98, 'NATD00901T', 'GEOMETRA', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4811, 'A765', 27, 15, 0, 42, '06223', 2, 2017, 2, 2012, 85, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4812, 'A2914', 27, 9, 0, 36, '06223', 2, 2017, 2, 2013, 72, 'SAPS11000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4813, 'A2622', 18, 27, 0, 45, '06223', 2, 2017, 2, 2011, 75, 'AVPC01401G', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4814, 'A2928', 78, 0, 0, 78, '06223', 2, 2017, 2, 2004, 96, 'SAPS08000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatr-per-studente-decaduto', 0]"
"[4815, 'A507', 27, 0, 0, 27, '06223', 2, 2018, 1, 2009, 85, 'SAPS15000V', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4816, 'A1233', 18, 0, 0, 18, '06223', 2, 2018, 1, 2014, 90, 'SAPS170004', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4817, 'A1509', 27, 0, 0, 27, '06223', 2, 2018, 1, 2010, 95, 'AVTF01050T', 'Tecnici-Industriali', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4818, 'A557', 36, 0, 0, 36, '06223', 2, 2018, 1, 2013, 100, 'SAPS04000B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4819, 'A2405', 12, 0, 0, 12, '06223', 2, 2018, 1, 2010, 72, 'SAPS08000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4820, 'A4162', 30, 0, 0, 30, '06223', 2, 2018, 1, 2015, 100, 'NAPS02000Q', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4821, 'A1847', 18, 0, 0, 18, '06223', 2, 2018, 1, 2012, 93, 'SAPS10000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4822, 'A2331', 21, 0, 0, 21, '06223', 2, 2018, 1, 2014, 100, 'SAPS070007', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4823, 'A2924', 27, 0, 0, 27, '06223', 2, 2018, 1, 2010, 100, 'NAPS250009', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4824, 'A3459', 30, 0, 0, 30, '06223', 2, 2018, 1, 2015, 100, 'NATF15000E', 'Tecnici-Industriali', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4825, 'A2907', 27, 0, 0, 27, '06223', 2, 2018, 1, 2010, 75, 'AVPC05000N', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4826, 'A679', 27, 0, 0, 27, '06223', 2, 2018, 1, 2014, 86, 'SAPS11000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4827, 'A4376', 30, 0, 0, 30, '06223', 2, 2018, 1, 2009, 82, 'CEPS010007', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4828, 'A2817', 24, 0, 0, 24, '06223', 2, 2018, 1, 2014, 96, 'SAPC05000V', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4829, 'A2479', 27, 0, 0, 27, '06223', 2, 2018, 1, 2013, 74, 'SATF04000D', 'Tecnici-Industriali', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4830, 'A759', 27, 0, 0, 27, '06223', 2, 2018, 1, 2013, 71, 'AVPS02701R', 'Liceo-Europeo', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4831, 'A3142', 36, 0, 0, 36, '06223', 2, 2018, 1, 2013, 83, 'AVPS06000B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4832, 'A4465', 18, 0, 0, 18, '06223', 2, 2018, 1, 2013, 96, 'CETL012016', 'GEOMETRA', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4833, 'A958', 36, 0, 0, 36, '06223', 2, 2018, 1, 2013, 82, 'SAPS01102D', 'Liceo-Europeo', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4834, 'A400', 36, 0, 0, 36, '06223', 2, 2018, 1, 2015, 88, 'SAPS18000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4835, 'A4583', 36, 0, 0, 36, '06223', 2, 2018, 1, 2015, 100, 'SAPS09000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4836, 'A1753', 27, 0, 0, 27, '06223', 2, 2018, 1, 2010, 80, 'NAPM130008', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4837, 'A4808', 27, 0, 0, 27, '06223', 2, 2018, 1, 2014, 100, 'NAPC080008', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4838, 'A3444', 18, 0, 0, 18, '06223', 2, 2018, 1, 2012, 88, 'AVTD003014', 'Geometra', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4839, 'A767', 18, 0, 0, 18, '06223', 2, 2018, 1, 2013, 88, 'SAPS06000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4840, 'A2480', 18, 0, 0, 18, '06223', 2, 2018, 1, 2011, 92, 'SAPS04000B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4841, 'A1479', 27, 0, 0, 27, '06223', 2, 2018, 1, 2014, 100, 'SAPS04401Q', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4848, 'A3778', 18, 0, 0, 18, '06223', 2, 2018, 1, 2011, 76, 'SAPS04401Q', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4849, 'A4855', 15, 0, 0, 15, '06223', 2, 2018, 1, 2010, 83, 'SAPS18000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4850, 'A1076', 18, 0, 0, 18, '06223', 2, 2018, 1, 2012, 88, 'SAPS11000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4851, 'A2437', 36, 0, 0, 36, '06223', 2, 2018, 1, 2015, 100, 'AVPS12000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4852, 'A443', 24, 0, 0, 24, '06223', 2, 2018, 1, 2013, 100, 'NATF15000E', 'Tecnici-Industriali', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4853, 'A2253', 36, 0, 0, 36, '06223', 2, 2018, 1, 2015, 100, 'NAPS01301N', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4854, 'A859', 27, 0, 0, 27, '06223', 2, 2018, 1, 2015, 86, 'SAPS020006', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4855, 'A2859', 9, 0, 0, 9, '06223', 2, 2018, 1, 2013, 85, 'SAPS15000V', 'Liceo-Europeo', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4856, 'A3487', 27, 0, 0, 27, '06223', 2, 2018, 1, 2012, 73, 'SAPS18000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4857, 'A3240', 27, 0, 0, 27, '06223', 2, 2018, 1, 2010, 80, 'SAPS120003', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4858, 'A2970', 36, 0, 0, 36, '06223', 2, 2018, 1, 2015, 87, 'NAPS24000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4859, 'A2838', 15, 0, 0, 15, '06223', 2, 2018, 1, 2010, 84, 'SAPS18000P', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4860, 'A3513', 0, 0, 0, 0, '06223', 2, 2018, 1, 2013, 86, 'NATD01901C', 'GEOMETRA', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4861, 'A1942', 24, 0, 0, 24, '06223', 2, 2018, 1, 2015, 100, 'SAIS044009', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4862, 'A4574', 27, 0, 0, 27, '06223', 2, 2018, 1, 2013, 78, 'AVPC02000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4863, 'A3151', 24, 0, 0, 24, '06223', 2, 2018, 1, 2011, 96, 'SATF03000V', 'Tecnici-Industriali', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4864, 'A2966', 0, 0, 0, 0, '06223', 2, 2018, 1, 2015, 100, 'SAPS06000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4865, 'A3737', 0, 0, 0, 0, '06223', 2, 2018, 1, 2015, 76, 'SAIS00100B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4866, 'A615', 0, 0, 0, 0, '06223', 2, 2018, 1, 2015, 100, 'SAPS09000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4867, 'A2821', 0, 0, 0, 0, '06223', 2, 2018, 1, 2012, 80, 'SAPS04000B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4868, 'A581', 0, 0, 0, 0, '06223', 2, 2018, 1, 2015, 100, 'SAPS170004', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4869, 'A1977', 0, 0, 0, 0, '06223', 2, 2018, 1, 2015, 86, 'SAPS06000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4870, 'A1093', 0, 0, 0, 0, '06223', 2, 2018, 1, 2011, 62, 'NAPS12000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4871, 'A4560', 3, 0, 0, 3, '06223', 2, 2018, 1, 2015, 76, 'NAPS12000L', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4872, 'A4009', 0, 0, 0, 0, '06223', 2, 2018, 1, 2014, 78, 'NAPS12001N', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4873, 'A1768', 0, 0, 0, 0, '06223', 2, 2018, 1, 2015, 80, 'AVPS06000B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4874, 'A1395', 0, 0, 0, 0, '06223', 2, 2018, 1, 2015, 100, 'AVIS014008', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4875, 'A2766', 0, 0, 0, 0, '06223', 2, 2018, 1, 2015, 90, 'AVPS06000B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4876, 'A566', 0, 0, 0, 0, '06223', 2, 2018, 1, 2015, 79, 'AVPS12000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4877, 'A2750', 0, 0, 0, 0, '06223', 2, 2018, 1, 2015, 98, 'SAPS09000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4878, 'A394', 12, 0, 0, 12, '06223', 2, 2018, 1, 2015, 96, 'SAPS09000C', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4879, 'A2652', 0, 0, 0, 0, '06223', 2, 2018, 1, 2015, 76, 'NAIS03900B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4880, 'A3303', 3, 0, 0, 3, '06223', 2, 2018, 1, 2015, 91, 'NAIS03900B', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4881, 'A3705', 0, 0, 0, 0, '06223', 2, 2018, 1, 2014, 93, 'SAPS08000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4882, 'A2351', 0, 0, 0, 0, '06223', 2, 2018, 1, 2014, 87, 'SAPS04401Q', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4883, 'A386', 0, 0, 0, 0, '06223', 2, 2018, 1, 2014, 96, 'AVPS018023', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4884, 'A425', 0, 0, 0, 0, '06223', 2, 2018, 1, 2015, 83, 'AVPC00101D', 'Classica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4885, 'A4388', 0, 0, 0, 0, '06223', 2, 2018, 1, 2015, 95, 'NAPS180008', 'Liceo-Europeo', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4886, 'A1517', 0, 0, 0, 0, '06223', 2, 2018, 1, 2014, 80, 'SAPS10000T', 'Scientifica', 0, 0, 0, 0, 'Attivo', 'Immatricolazione', 0]"
"[4887, 'A2592', 45, 48, 27, 120, '06224', 2, 2011, 2, 2007, 96, 'NAPS24000P', 'Scientifica', 2013, 110, 0, 0, 'Cessato', 'Laureato', 1]"
"[4888, 'A4533', 45, 48, 27, 120, '06224', 2, 2011, 2, 2007, 92, 'SAPS06000L', 'Scientifica', 2013, 110, 0, 0, 'Cessato', 'Laureato', 1]"
"[4889, 'A2325', 45, 36, 6, 87, '06224', 2, 2011, 2, 2004, 100, 'SAPC05000V', 'Classica', 2014, 111, 0, 0, 'Cessato', 'Laureato', 2]"
"[4890, 'A3075', 36, 24, 24, 84, '06224', 2, 2011, 2, 2004, 88, 'SAPS020006', 'Scientifica', 2015, 111, 0, 0, 'Cessato', 'Laureato', 3]"
"[4891, 'A3276', 45, 48, 27, 120, '06224', 2, 2011, 2, 2007, 100, 'SAPS06000L', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[4892, 'A2078', 45, 48, 27, 120, '06224', 2, 2011, 2, 2007, 82, 'SAPS03000R', 'Scientifica', 2013, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[4893, 'A2081', 45, 51, 24, 120, '06224', 2, 2011, 2, 2004, 90, 'CETF05000Q', 'Tecnici-Industriali', 2013, 111, 0, 0, 'Cessato', 'Laureato', 1]"
"[4894, 'A4618', 0, 0, 0, 0, '06224', 2, 2011, 2, 2005, 90, 'SAPS05701T', 'Scientifica', 0, 0, 0, 0, 'Cessato', 'Decadenza', 0]"
